Orthogroup	Felis_catus	Puma_concolor
OG0000077	XP_019684039.1, XP_023108316.1, XP_019684045.1, XP_019684044.1, XP_019684047.1, XP_019684048.1, XP_019684049.1, XP_011279790.1, XP_011279787.1, XP_019684042.1, XP_019684043.1, XP_019684040.1, XP_019684041.1	XP_025778144.1
OG0000078	XP_023114427.1, XP_023114429.1, XP_019692508.2, XP_019692513.2, XP_019692516.2, XP_019692517.2, XP_019692518.2, XP_011283121.2, XP_019692520.2	XP_025787739.1, XP_025787778.1, XP_025787767.1, XP_025787758.1, XP_025787750.1
OG0000079	XP_019678505.1, XP_023104296.1, XP_019678504.1, XP_019678503.1, XP_023104302.1, XP_023104301.1, XP_023104298.1, XP_023104294.1, XP_023104299.1, XP_023104295.1, XP_023104300.1, XP_023104297.1, XP_011289714.1	XP_025778321.1
OG0000080	XP_023094939.1, XP_023094940.1, XP_023094937.1, XP_023094938.1, XP_023094936.1, XP_023094935.1, XP_023094934.1, XP_023094933.1, XP_023094931.1, XP_023094930.1, XP_023094932.1, XP_019666926.2, XP_019666923.2	XP_025784677.1
OG0000081	XP_019681933.1	XP_025780241.1
OG0000081	XP_019681936.1, XP_019681942.1	XP_025780242.1
OG0000081	XP_019681929.1, XP_019681927.1, XP_019681915.1, XP_019681924.1, XP_019681920.1, XP_019681918.1, XP_023107216.1	XP_025780240.1, XP_025780239.1
OG0000082	XP_023096339.1, XP_023096340.1, XP_023096341.1, XP_023096343.1, XP_023096348.1, XP_023096346.1, XP_023096344.1, XP_023096342.1, XP_023096349.1, XP_023096351.1, XP_023096347.1, XP_023096345.1, XP_023096350.1	XP_025773621.1
OG0000083	XP_023101179.1, XP_023101177.1, XP_023101157.1, XP_023101138.1, XP_023101136.1, XP_023101145.1, XP_023101137.1, XP_023101154.1, XP_023101172.1, XP_023101171.1, XP_023101150.1, XP_023101173.1, XP_023101160.1	XP_025771545.1
OG0000084	XP_023104352.1	XP_025778658.1
OG0000084	XP_023104343.1	XP_025778655.1, XP_025778654.1
OG0000084	XP_023104349.1	XP_025778656.1
OG0000085	XP_023105653.1, XP_023105652.1, XP_023105651.1, XP_023105650.1, XP_023105645.1, XP_023105644.1, XP_023105643.1, XP_023105642.1, XP_023105641.1, XP_023105647.1, XP_023105648.1, XP_023105649.1, XP_023105646.1	XP_025771797.1
OG0000086	XP_023105782.1	XP_025777982.1
OG0000086	XP_023105787.1	XP_025777964.1, XP_025777987.1
OG0000086	XP_023105785.1	XP_025777976.1, XP_025777985.1
OG0000086	XP_023105777.1, XP_023105778.1, XP_023105779.1, XP_023105776.1	XP_025777967.1
OG0000087	XP_023106294.1	XP_025785354.1, XP_025785353.1, XP_025785352.1, XP_025785356.1, XP_025785357.1, XP_025785362.1, XP_025785364.1, XP_025785358.1, XP_025785359.1, XP_025785360.1, XP_025785361.1, XP_025785365.1, XP_025785363.1
OG0000088	XP_023112609.1, XP_023112598.1, XP_023112607.1, XP_023112606.1, XP_023112613.1, XP_023112612.1, XP_023112599.1, XP_023112602.1, XP_023112603.1, XP_023112600.1, XP_023112601.1, XP_023112604.1, XP_023112605.1	XP_025786661.1
OG0000089	XP_023112689.1	XP_025786418.1
OG0000089	XP_023112690.1	XP_025786417.1
OG0000089	XP_023112688.1	XP_025786416.1
OG0000089	XP_023112684.1	XP_025786413.1
OG0000089	XP_023112686.1	XP_025786415.1
OG0000089	XP_023112685.1	XP_025786414.1
OG0000089	XP_023112683.1	XP_025786412.1
OG0000090	XP_023114583.1	XP_025779313.1
OG0000090	XP_023114582.1	XP_025779312.1
OG0000090	XP_023114558.1, XP_023114559.1, XP_023114561.1	XP_025779309.1
OG0000090	XP_023114565.1	XP_025779310.1
OG0000090	XP_023114585.1, XP_023114575.1	XP_025779311.1
OG0000091	XP_023114908.1, XP_023114909.1, XP_023114917.1, XP_023114921.1, XP_023114920.1, XP_023114916.1, XP_023114911.1, XP_023114910.1, XP_023114912.1, XP_023114913.1, XP_023114915.1, XP_023114914.1, XP_023114919.1	XP_025784131.1
OG0000092	XP_023110176.1, XP_023110177.1, XP_003986624.1, XP_023110180.1, XP_023110181.1, XP_023110178.1, XP_023110179.1, XP_023110182.1, XP_023110183.1	XP_025781911.1, XP_025781912.1, XP_025781909.1, XP_025781908.1
OG0000093	XP_011282229.1, XP_011282225.1, XP_011282226.1, XP_019690476.1, XP_019690473.1, XP_011282227.1, XP_023112810.1	XP_025786567.1, XP_025786564.1, XP_025786563.1, XP_025786566.1, XP_025786565.1, XP_025786569.1
OG0000094	XP_023101031.1, XP_023101030.1	XP_025776260.1, XP_025776261.1, XP_025776258.1, XP_025776259.1
OG0000094	XP_023101028.1, XP_019675731.1, XP_011288586.1, XP_023101027.1	XP_025776254.1, XP_025776257.1, XP_025776256.1
OG0000095	XP_019668081.1, XP_019668082.1, XP_019668073.1, XP_023095683.1, XP_023095686.1, XP_023095684.1, XP_023095691.1, XP_023095685.1, XP_023095692.1, XP_023095690.1, XP_023095689.1, XP_023095687.1	XP_025771116.1
OG0000096	XP_019670294.1	XP_025789246.1
OG0000096	XP_019670292.1, XP_019670293.1	XP_025789245.1
OG0000096	XP_019670296.1	XP_025789249.1
OG0000096	XP_019670295.1	XP_025789248.1
OG0000096	XP_019670300.1	XP_025789251.1
OG0000096	XP_019670297.1	XP_025789250.1
OG0000097	XP_023109777.1, XP_023109776.1, XP_023109773.1, XP_023109772.1, XP_023109774.1, XP_023109778.1, XP_023109775.1, XP_023109771.1, XP_023109779.1, XP_023109770.1, XP_023109769.1, XP_019686186.2	XP_025781416.1
OG0000098	XP_023094719.1, XP_023094723.1, XP_023094730.1, XP_023094722.1, XP_023094721.1, XP_023094729.1, XP_023094727.1, XP_023094726.1, XP_023094725.1, XP_023094720.1, XP_023094724.1, XP_023094728.1	XP_025771230.1
OG0000099	XP_023096502.1, XP_023096497.1, XP_023096498.1, XP_023096499.1, XP_023096500.1, XP_023096503.1, XP_023096496.1, XP_023096495.1, XP_023096494.1, XP_023096493.1, XP_023096492.1, XP_023096501.1	XP_025773590.1
OG0000100	XP_023097118.1, XP_023097109.1, XP_023097108.1, XP_023097110.1, XP_023097111.1, XP_023097112.1, XP_023097113.1, XP_023097116.1, XP_023097117.1, XP_023097115.1, XP_023097114.1, XP_023097119.1	XP_025789010.1
OG0000101	XP_023098449.1, XP_023098450.1, XP_023098451.1, XP_023098448.1, XP_023098447.1, XP_023098445.1, XP_023098446.1, XP_023098442.1, XP_023098441.1, XP_023098444.1, XP_023098440.1, XP_023098443.1	XP_025770034.1
OG0000102	XP_023098610.1, XP_023098608.1, XP_023098607.1, XP_023098606.1, XP_023098612.1, XP_023098617.1, XP_023098616.1, XP_023098615.1, XP_023098614.1, XP_023098613.1, XP_023098611.1, XP_023098609.1	XP_025769327.1
OG0000103	XP_023103023.1, XP_023103015.1, XP_023103829.1, XP_023103830.1, XP_023103831.1, XP_023103045.1, XP_023103012.1, XP_023103013.1, XP_023103008.1, XP_023103024.1, XP_023103026.1, XP_023103033.1	XP_025771663.1
OG0000104	XP_023106173.1, XP_023106174.1	XP_025785726.1
OG0000104	XP_023106175.1	XP_025785727.1
OG0000104	XP_023106177.1	XP_025785730.1
OG0000104	XP_023106176.1	XP_025785729.1
OG0000104	XP_023106178.1	XP_025785731.1
OG0000104	XP_023106179.1	XP_025785732.1
OG0000105	XP_023107002.1, XP_023107003.1, XP_023107004.1, XP_023107007.1, XP_023107009.1, XP_023107010.1, XP_023107011.1, XP_023107008.1, XP_023107006.1, XP_023107005.1, XP_023107001.1, XP_023107000.1	XP_025788422.1
OG0000106	XP_023108165.1	XP_025788711.1, XP_025788713.1, XP_025788712.1
OG0000106	XP_023108166.1	XP_025788714.1, XP_025788715.1
OG0000106	XP_023108167.1	XP_025788716.1
OG0000106	XP_023108168.1	XP_025788717.1, XP_025788718.1, XP_025788719.1
OG0000107	XP_023113019.1, XP_023113018.1, XP_023113015.1, XP_023113012.1, XP_023113013.1, XP_023113014.1, XP_023113016.1, XP_023113017.1, XP_023113023.1, XP_023113024.1, XP_023113025.1, XP_023113026.1	XP_025782194.1
OG0000108	XP_023113517.1, XP_023113515.1, XP_023113502.1, XP_023113485.1, XP_023113497.1, XP_023113487.1, XP_023113500.1, XP_023113492.1, XP_023113511.1, XP_023113509.1, XP_023113506.1, XP_023113504.1	XP_025780760.1
OG0000109	XP_023115178.1, XP_023115177.1	XP_025780464.1
OG0000109	XP_023115176.1	XP_025780457.1, XP_025780513.1, XP_025780507.1, XP_025780487.1, XP_025780481.1
OG0000109	XP_023115179.1	XP_025780473.1, XP_025780501.1
OG0000110	XP_003984143.1	XP_025788372.1
OG0000110	XP_023107502.1	XP_025788374.1
OG0000110	XP_006930226.1	XP_025788375.1
OG0000110	XP_011279409.1	XP_025788373.1
OG0000110	XP_006930230.1	XP_025788371.1
OG0000110	XP_003984144.1	XP_025788370.1
OG0000111	XP_003985280.1	XP_025777804.1
OG0000111	XP_003985281.1	XP_025777805.1
OG0000111	XP_003985285.1	XP_025777807.1
OG0000111	XP_003985283.1	XP_025777806.1
OG0000111	XP_003985282.1	XP_025777808.1
OG0000111	XP_006931079.1	XP_025777810.1
OG0000112	XP_019687902.1	XP_025774857.1
OG0000112	XP_019687906.1, XP_019687907.1, XP_003987149.2	XP_025774856.1
OG0000112	XP_019687903.1	XP_025774858.1
OG0000112	XP_019687905.1	XP_025774860.1
OG0000112	XP_019687904.1	XP_025774859.1
OG0000113	XP_006935334.1, XP_011283594.1	XP_025786650.1
OG0000113	XP_019693643.1, XP_003990798.1, XP_023115080.1, XP_023115081.1, XP_006935333.1, XP_006935332.1, XP_019693642.1	XP_025786635.1, XP_025786645.1
OG0000114	XP_023103908.1, XP_023103903.1, XP_023103902.1, XP_023103901.1, XP_023103909.1, XP_023103910.1, XP_023103904.1, XP_023103905.1, XP_023103906.1, XP_023103907.1, XP_004000058.3	XP_025778791.1
OG0000115	XP_006927354.1, XP_006927353.1, XP_023107300.1, XP_019682106.1, XP_019682115.1, XP_023107304.1, XP_006927355.1, XP_019682111.1, XP_023107322.1, XP_023107323.1, XP_023107321.1	XP_025779820.1
OG0000116	XP_023097892.1, XP_023097895.1	XP_025787212.1
OG0000116	XP_023097890.1, XP_023097893.1, XP_023097894.1, XP_023097891.1, XP_023097896.1, XP_023106860.1, XP_019681912.1, XP_006929719.1	XP_025787960.1
OG0000117	XP_023108070.1, XP_006930604.1, XP_006930605.1, XP_023108069.1, XP_023108068.1, XP_019683764.1, XP_019683767.1, XP_019683766.1, XP_019683765.1, XP_019683769.1, XP_019683768.1	XP_025788779.1
OG0000118	XP_019691964.1, XP_006934467.1, XP_006934468.1, XP_006934466.1, XP_019691961.1, XP_019691962.1, XP_019691959.1, XP_019691960.1, XP_019691958.1, XP_019691963.2, XP_011282842.1	XP_025781451.1
OG0000119	XP_006936153.1, XP_006936152.1, XP_006936155.1, XP_006936154.1, XP_019695390.1, XP_011284226.1, XP_011284225.1, XP_011284227.1, XP_011284228.1, XP_019695389.1, XP_011284224.1	XP_025769503.1
OG0000120	XP_006939170.1, XP_019671336.1, XP_019671335.1, XP_019671334.1, XP_019671333.1, XP_011286579.1, XP_011286580.1, XP_011286581.1, XP_023099128.1, XP_023099127.1, XP_023099126.1	XP_025787462.1
OG0000121	XP_023103666.1, XP_023103659.1, XP_023103661.1, XP_023103662.1, XP_023103660.1, XP_011289197.1, XP_023103665.1, XP_006942743.1, XP_023103663.1, XP_023103664.1, XP_011289196.1	XP_025782003.1
OG0000122	XP_019689615.1, XP_011281933.1, XP_011281935.1, XP_019689611.1, XP_023112191.1, XP_019689617.1, XP_019689610.1, XP_019689609.1, XP_019689619.1, XP_019689618.1, XP_019689608.1	XP_025786762.1
OG0000123	XP_011283789.1	XP_025790146.1, XP_025790137.1
OG0000123	XP_011283795.1	XP_025790175.1
OG0000123	XP_011283793.1	XP_025790168.1, XP_025790154.1
OG0000124	XP_019671606.1, XP_019671605.1, XP_023098131.1	XP_025791172.1
OG0000124	XP_019671608.1	XP_025767953.1
OG0000124	XP_023098132.1	XP_025768027.1
OG0000124	XP_011286908.1	XP_025768103.1, XP_025767879.1
OG0000125	XP_023104313.1, XP_019678817.1, XP_019678814.1, XP_019678815.1, XP_023104312.1, XP_019678816.1, XP_023104311.1, XP_019678819.1, XP_019678818.1, XP_011289816.1, XP_011289820.1	XP_025778718.1
OG0000126	XP_019676824.2, XP_019676825.2, XP_019676823.2, XP_019676827.2, XP_019676831.2, XP_019676830.2, XP_019676828.2, XP_019676832.2, XP_019676834.2, XP_019676833.2, XP_019676829.2	XP_025779041.1
OG0000127	XP_023106906.1, XP_023106907.1, XP_019681949.1, XP_019681948.1, XP_023106908.1, XP_023106910.1, XP_023106909.1, XP_023106911.1, XP_023106912.1, XP_023106913.1, XP_023106914.1	XP_025787974.1
OG0000128	XP_023115332.1, XP_023115333.1, XP_019693943.1, XP_023115330.1, XP_023115331.1, XP_023115329.1, XP_023115337.1, XP_023115336.1, XP_023115335.1, XP_023115334.1, XP_023115338.1	XP_025785228.1
OG0000129	XP_023099908.1, XP_023099909.1, XP_023099910.1, XP_023099911.1, XP_023099912.1, XP_023099913.1, XP_023099914.1, XP_023099915.1, XP_023099916.1, XP_023099906.1, XP_023099905.1	XP_025774989.1
OG0000130	XP_023100325.1, XP_023100326.1, XP_023100320.1, XP_023100319.1, XP_023100323.1, XP_023100327.1, XP_023100317.1, XP_023100318.1, XP_023100322.1, XP_023100321.1, XP_023100324.1	XP_025776043.1
OG0000131	XP_023104025.1, XP_023104024.1, XP_023104027.1	XP_025778803.1
OG0000131	XP_023104030.1	XP_025778806.1
OG0000131	XP_023104029.1	XP_025778805.1, XP_025778809.1
OG0000131	XP_023104032.1	XP_025778811.1, XP_025778810.1
OG0000132	XP_023105002.1, XP_023105003.1, XP_023105007.1, XP_023105006.1, XP_023105005.1, XP_023105004.1, XP_023105000.1, XP_023105001.1, XP_023105008.1	XP_025789844.1, XP_025789847.1, XP_025789846.1
OG0000133	XP_023107687.1, XP_023107688.1, XP_023107690.1, XP_023107692.1, XP_023107691.1, XP_023107694.1, XP_023107686.1, XP_023107689.1, XP_023107693.1, XP_023107684.1, XP_023107685.1	XP_025782982.1
OG0000134	XP_006936653.1, XP_006936655.1, XP_006936654.1, XP_006936647.1, XP_006936651.1, NP_001009869.1, XP_011284628.1, XP_006936649.1, XP_006936650.1, XP_006936648.1	XP_025784697.1
OG0000135	XP_019681407.1, XP_011278885.1, XP_011278886.1, XP_019681411.1, XP_023106354.1, XP_019681409.1, XP_011278887.1, XP_011278888.1, XP_019681410.1, XP_003983129.1	XP_025785720.1
OG0000136	XP_011280366.1, XP_019687254.1	XP_025772791.1
OG0000136	XP_003985741.1	XP_025772792.1
OG0000136	XP_006931452.1	XP_025772822.1
OG0000136	XP_006931427.1	XP_025772821.1
OG0000137	XP_023109600.1, XP_003986062.1, XP_023109599.1, XP_023109601.1, XP_019686015.1	XP_025781169.1
OG0000137	XP_006931681.1	XP_025781168.1
OG0000137	XP_019686016.1, XP_023109602.1	XP_025781167.1
OG0000138	XP_023110035.1	XP_025781071.1
OG0000138	XP_023110033.1, XP_023110034.1, XP_019686654.1, XP_019686655.1, XP_003986517.1, XP_019686651.1, XP_019686652.1, XP_019686653.1	XP_025781070.1
OG0000139	XP_019689175.1	XP_025774891.1
OG0000139	XP_003988005.1	XP_025774888.1, XP_025774887.1
OG0000139	XP_019689174.1, XP_019689176.1	XP_025774893.1, XP_025774890.1, XP_025774892.1, XP_025774889.1
OG0000140	XP_006933517.1	XP_025786616.1, XP_025786619.1
OG0000140	XP_006933515.1	XP_025786614.1
OG0000140	XP_019689990.1	XP_025786617.1
OG0000140	XP_006933516.1	XP_025786615.1
OG0000141	XP_019693765.1	XP_025780343.1
OG0000141	XP_019693766.1	XP_025780362.1, XP_025780352.1, XP_025780379.1, XP_025780372.1
OG0000141	XP_019693763.1, XP_019693764.1	XP_025780336.1
OG0000142	XP_023096579.1, XP_019669219.1, XP_019669221.1, XP_006938129.1, XP_023096577.1, XP_006938128.1, XP_003994334.1, XP_006938126.1, XP_023096578.1	XP_025773813.1, XP_025773812.1
OG0000143	XP_019679675.1, XP_019679676.1, XP_019679677.1, XP_004000788.1, XP_004000792.1, XP_019679673.1, XP_004000787.1, XP_023104653.1, XP_006943950.1	XP_025789680.1, XP_025789681.1
OG0000144	XP_019677848.2, XP_023105920.1, XP_019677809.2, XP_019677964.2, XP_019677912.2, XP_023105952.1, XP_019677769.2, XP_019678004.2, XP_019677881.2, XP_006927238.3	XP_025780306.1
OG0000145	XP_019683709.1, XP_006930728.1, XP_006930725.1, XP_006930727.1, XP_023107980.1, XP_023107981.1, XP_023107978.1, XP_023107979.1, XP_019683708.1, XP_023107977.1	XP_025777537.1
OG0000146	XP_006932473.1, XP_006932482.1, XP_023110860.1, XP_006932474.1, XP_023110861.1, XP_023110862.1, XP_019687682.1, XP_023110863.1, XP_006932481.1, XP_019687684.1	XP_025774963.1
OG0000147	XP_006933124.1, XP_006933122.1, XP_019689088.1, XP_019689091.1, XP_006933123.1, XP_019689090.1, XP_019689085.1, XP_019689084.1, XP_006933128.1, XP_023111734.1	XP_025775167.1
OG0000148	XP_019691926.1, XP_019691927.1, XP_019691928.1, XP_019691929.1, XP_023114061.1, XP_023114060.1, XP_023114059.1, XP_023114058.1, XP_006934456.1, XP_019691932.1	XP_025768296.1
OG0000149	XP_019692967.1, XP_023114664.1, XP_023114665.1, XP_006934960.1, XP_019692968.1, XP_019692969.1, XP_019692966.1, XP_019692963.1, XP_019692964.1, XP_019692965.1	XP_025787316.1
OG0000150	XP_006937701.1, XP_006937703.1, XP_006937702.1, XP_006937704.1, XP_006937706.1, XP_023095966.1, XP_006937707.1, XP_011285377.1, XP_011285379.1, XP_011285380.1	XP_025771329.1
OG0000151	XP_011286443.1, XP_006939018.1, XP_006939021.1, XP_006939020.1, XP_006939019.1, XP_019670940.1, XP_019670937.1, XP_019670939.1, XP_019670938.1, XP_023097834.1	XP_025786822.1
OG0000152	XP_023099184.1, XP_023099185.1, XP_023099186.1, XP_023099187.1, XP_023099188.1, XP_023099189.1, XP_023099183.1, XP_023099182.1, XP_023099181.1, XP_006940283.1	XP_025773279.1
OG0000153	XP_019674578.1, XP_019674579.1, XP_019674576.1, XP_019674577.1, XP_019674580.1, XP_006940842.1, XP_006940845.1, XP_023100923.1, XP_023100922.1, XP_023100921.1	XP_025770250.1
OG0000154	XP_019684587.1	XP_025777878.1
OG0000154	XP_011279964.1	XP_025777877.1
OG0000154	XP_019684581.1	XP_025777881.1, XP_025777876.1
OG0000154	XP_019684588.1	XP_025777879.1, XP_025777882.1, XP_025777880.1
OG0000155	XP_011281607.1	XP_025774564.1
OG0000155	XP_011281603.1	XP_025774560.1, XP_025774562.1, XP_025774559.1
OG0000155	XP_011281602.1	XP_025774556.1, XP_025774561.1, XP_025774558.1
OG0000156	XP_019694089.1, XP_019694090.1, XP_019694088.1, XP_019694084.1, XP_019694083.1, XP_019694082.1, XP_019694091.1, XP_019694092.1, XP_011283803.2, XP_011283800.2	XP_025767939.1
OG0000157	XP_011284653.2	XP_025784432.1, XP_025784431.1, XP_025784430.1, XP_025784429.1
OG0000157	XP_023094881.1, XP_023094882.1, XP_023094884.1, XP_023094883.1	XP_025784433.1, XP_025784434.1
OG0000158	XP_019670918.2	XP_025787097.1
OG0000158	XP_019670920.2, XP_011286449.2, XP_011286450.2, XP_011286448.2, XP_011286447.2, XP_011286446.2, XP_011286444.2, XP_019670919.2	XP_025787095.1
OG0000159	XP_011287051.1, XP_019672396.1, XP_011287052.1, XP_019672399.1, XP_019672397.1, XP_019672398.1, XP_019672393.1, XP_019672402.1, XP_011287050.1, XP_019672401.1	XP_025779737.1
OG0000160	XP_023100202.1, XP_023100203.1, XP_019672963.1, XP_019672957.1, XP_011287307.1, XP_023100204.1, XP_023100201.1, XP_023100200.1, XP_019672959.1, XP_019672958.1	XP_025773693.1
OG0000161	XP_019674078.2, XP_023101082.1, XP_023101085.1, XP_023101084.1, XP_023101083.1, XP_019674081.2, XP_019674082.2, XP_019674077.2, XP_019674076.2, XP_011288026.2	XP_025770159.1
OG0000162	XP_019677562.2, XP_023103109.1, XP_023103110.1, XP_019677564.1, XP_023103104.1, XP_023103106.1, XP_023103107.1, XP_023103103.1, XP_011289236.1, XP_023103108.1	XP_025776809.1
OG0000163	XP_019668544.2, XP_023095797.1, XP_023095791.1, XP_023095793.1, XP_023095798.1, XP_023095790.1, XP_023095794.1, XP_023095792.1, XP_023095796.1, XP_023095795.1	XP_025771153.1
OG0000164	XP_023098696.1, XP_023098698.1, XP_023098699.1, XP_023098701.1, XP_023098694.1, XP_023098692.1, XP_019672267.1, XP_023098697.1, XP_023098693.1, XP_023098695.1	XP_025790704.1
OG0000165	XP_019684341.2, XP_023108492.1, XP_023108494.1, XP_023108493.1, XP_019684334.2, XP_023108497.1, XP_023108495.1, XP_023108496.1	XP_025777134.1, XP_025777135.1, XP_025777136.1
OG0000166	XP_023108984.1, XP_023108987.1, XP_023108986.1, XP_023108985.1, XP_019685220.2, XP_023108988.1, XP_023108992.1, XP_023108991.1, XP_023108990.1, XP_023108989.1	XP_025777893.1
OG0000167	XP_023109414.1, XP_023109417.1, XP_023109419.1, XP_023109418.1, XP_023109421.1, XP_023109420.1, XP_023109423.1, XP_023109422.1, XP_019685766.1, XP_023109415.1	XP_025772915.1
OG0000168	XP_019685870.1, XP_019685873.1, XP_019685872.1, XP_019685869.1, XP_019685868.1, XP_019685871.1, XP_019685875.1, XP_019685874.1, XP_019685867.1, XP_019685866.1	XP_025772966.1
OG0000169	XP_019686858.2, XP_019686857.2, XP_019686849.2, XP_019686855.2, XP_019686856.2, XP_019686854.2, XP_023110212.1, XP_023110213.1, XP_023110215.1, XP_023110214.1	XP_025781696.1
OG0000170	XP_019687376.2, XP_023110637.1, XP_023110643.1, XP_023110642.1, XP_023110641.1, XP_023110640.1, XP_023110639.1, XP_023110638.1, XP_023110644.1, XP_023110636.1	XP_025774499.1
OG0000171	XP_019691773.1, XP_019691775.1, XP_019691774.1, XP_019691776.1, XP_023113917.1, XP_023113916.1, XP_023113919.1, XP_023113918.1, XP_023113921.1, XP_023113920.1	XP_025768149.1
OG0000172	XP_023115519.1, XP_019694342.1	XP_025768075.1
OG0000172	XP_019694341.1	XP_025768074.1
OG0000172	XP_019694344.1, XP_019694343.1	XP_025768076.1
OG0000172	XP_019694339.1	XP_025768073.1
OG0000173	XP_023094700.1, XP_023094706.1, XP_023094694.1, XP_023094693.1, XP_023094678.1, XP_023094679.1, XP_023094717.1, XP_023094684.1	XP_025779356.1, XP_025779355.1, XP_025779354.1
OG0000174	XP_023096316.1, XP_023096317.1, XP_023096318.1, XP_023096319.1, XP_023096320.1, XP_023096321.1, XP_023096322.1	XP_025773504.1, XP_025773502.1, XP_025773500.1, XP_025773501.1
OG0000175	XP_023097787.1	XP_025786879.1
OG0000175	XP_023097786.1	XP_025786878.1
OG0000175	XP_023097794.1	XP_025786875.1
OG0000175	XP_023097782.1	XP_025786876.1, XP_025786874.1
OG0000175	XP_023097784.1	XP_025786877.1
OG0000176	XP_023100638.1, XP_023100637.1, XP_023100636.1, XP_023100635.1, XP_023100634.1, XP_023100632.1, XP_023100630.1, XP_023100631.1, XP_023100633.1, XP_023100629.1	XP_025770652.1
OG0000177	XP_023103382.1, XP_023103412.1, XP_023103407.1, XP_023103411.1, XP_023103399.1, XP_023103395.1, XP_023103421.1, XP_023103401.1, XP_023103419.1, XP_023103387.1	XP_025771675.1
